rxns	rxnKEGGID	rxnBiGGID	rxnEHMNID	rxnHepatoNET1ID	rxnREACTOMEID	rxnRecon3DID	rxnMetaNetXID	rxnHMR2ID	rxnRatconID	rxnTCDBID	spontaneous	rxnMAID
"DESAT14_9"	""	"DESAT14_9"	""	""	""	"DESAT14_9"	""	""	""	""	0	""
"3MHISc"	""	"3MHISc"	""	""	""	"3MHISc"	""	""	""	""	0	""
"HMCRNc"	""	"HMCRNc"	""	""	""	"HMCRNc"	""	""	""	""	0	""
"PHACGLYc"	""	"PHACGLYc"	""	""	""	"PHACGLYc"	""	""	""	""	0	""
"XOLEST183CEH"	""	"XOLEST183CEH"	""	""	""	"XOLEST183CEH"	""	""	""	""	0	""
"XOLEST182CEH"	""	"XOLEST182CEH"	""	""	""	"XOLEST182CEH"	""	""	""	""	0	""
"XOLEST181CEH"	""	""	""	""	""	"XOLEST181CEH"	""	""	""	""	0	""
"XOLEST205CEH"	""	"XOLEST205CEH"	""	""	""	"XOLEST205CEH"	""	""	""	""	0	""
"XOLEST204CEH"	""	""	""	""	""	"XOLEST204CEH"	""	""	""	""	0	""
"XOLEST226CEH"	""	"XOLEST226CEH"	""	""	""	"XOLEST226CEH"	""	""	""	""	0	""
"CE4843HYDc"	""	"CE4843HYDc"	""	""	""	"CE4843HYDc"	""	""	""	""	0	""
"HXCOAc"	""	"FACOAE60"	""	""	""	"HXCOAc"	"MNXR99139"	""	""	""	0	""
"TETDECA511ACc"	""	"TETDECA511ACc"	""	""	""	"TETDECA511ACc"	""	""	""	""	0	""
"GPDDACHOL"	""	"GPDDACHOL"	""	""	""	"GPDDACHOL"	""	""	""	""	0	""
"ACLYSHYc"	""	"ACLYSHYc"	""	""	""	"ACLYSHYc"	""	""	""	""	0	""
"METTRANSc"	""	"METTRANSc"	""	""	""	"METTRANSc"	""	""	""	""	0	""
"METDECARc"	""	"METDECARc"	""	""	""	"METDECARc"	""	""	""	""	0	""
"3MTPte"	""	"3MTPte"	""	""	""	"3MTPte"	""	""	""	""	0	""
"EX_3mtp[e]"	""	"EX_3mtp_e"	""	""	""	"EX_3mtp[e]"	""	""	""	""	0	""
"ELAIDCRNte"	""	"ELAIDCRNte"	""	""	""	"ELAIDCRNte"	""	""	""	""	0	""
"GLYC2P3Pc"	""	"GLYC2P3Pc"	""	""	""	"GLYC2P3Pc"	""	""	""	""	0	""
"LNLCCRNNAt"	""	"LNLCCRNNAt"	""	""	""	"LNLCCRNNAt"	""	""	""	""	0	""
"PHLACHt"	""	"PHLACHt"	""	""	""	"PHLACHt"	""	""	""	""	0	""
"TTDCRNNAt"	""	"TTDCRNNAt"	""	""	""	"TTDCRNNAt"	""	""	""	""	0	""
"12HPETATP"	""	"12HPETATP"	""	""	""	"12HPETATP"	""	""	""	""	0	""
"15HPETATP"	""	"15HPETATP"	""	""	""	"15HPETATP"	""	""	""	""	0	""
"15KPROSTGF2t"	""	"15KPROSTGF2t"	""	""	""	"15KPROSTGF2t"	""	""	""	""	0	""
"21HPRGNLONEt1"	""	"21HPRGNLONEt1"	""	""	""	"21HPRGNLONEt1"	""	""	""	""	0	""
"21HPRGNLONEt2"	""	"21HPRGNLONEt2"	""	""	""	"21HPRGNLONEt2"	""	""	""	""	0	""
"2OXOADPt"	""	"2OXOADPt"	""	""	""	"2OXOADPt"	""	""	""	""	0	""
"34HPLte"	""	"34HPLte"	""	""	""	"34HPLte"	""	""	""	""	0	""
"3HMPtd"	""	"3HMPtd"	""	""	""	"3HMPtd"	""	""	""	""	0	""
"3HPPNOHGLUCte"	""	"3HPPNOHGLUCte"	""	""	""	"3HPPNOHGLUCte"	""	""	""	""	0	""
"3HPPPNOHc"	""	"3HPPPNOHc"	""	""	""	"3HPPPNOHc"	""	""	""	""	0	""
"3HPPt"	""	"3HPPt"	""	""	""	"3HPPt"	""	""	""	""	0	""
"3MHISt1"	""	"3MHISt1"	""	""	""	"3MHISt1"	""	""	""	""	0	""
"3MHISt2"	""	"3MHISt2"	""	""	""	"3MHISt2"	""	""	""	""	0	""
"3MHISt3"	""	"3MHISt3"	""	""	""	"3MHISt3"	""	""	""	""	0	""
"3MOXTYRt"	""	"3MOXTYRt"	""	""	""	"3MOXTYRt"	""	""	""	""	0	""
"3UIBtd"	""	"3UIBtd"	""	""	""	"3UIBtd"	""	""	""	""	0	""
"4AABUTNt"	""	"4AABUTNt"	""	""	""	"4AABUTNt"	""	""	""	""	0	""
"4TMEABUTNt1"	""	"4TMEABUTNt1"	""	""	""	"4TMEABUTNt1"	""	""	""	""	0	""
"4TMEABUTNt2"	""	"4TMEABUTNt2"	""	""	""	"4TMEABUTNt2"	""	""	""	""	0	""
"56DTHMt"	""	"56DTHMt"	""	""	""	"56DTHMt"	""	""	""	""	0	""
"56DTHMtd"	""	"56DTHMtd"	""	""	""	"56DTHMtd"	""	""	""	""	0	""
"56DURAt"	""	"56DURAt"	""	""	""	"56DURAt"	""	""	""	""	0	""
"56DURAtd"	""	"56DURAtd"	""	""	""	"56DURAtd"	""	""	""	""	0	""
"5AOPt"	""	"5AOPt"	""	""	""	"5AOPt"	""	""	""	""	0	""
"5HPETATP"	""	"5HPETATP"	""	""	""	"5HPETATP"	""	""	""	""	0	""
"5HPETtd"	""	"5HPETtd"	""	""	""	"5HPETtd"	""	""	""	""	0	""
"7DHCHSTEROLt"	""	"7DHCHSTEROLt"	""	""	""	"7DHCHSTEROLt"	""	""	""	""	0	""
"7DHCHSTEROLtd"	""	"7DHCHSTEROLtd"	""	""	""	"7DHCHSTEROLtd"	""	""	""	""	0	""
"ABT_Dt"	""	"ABT_Dt"	""	""	""	"ABT_Dt"	""	""	""	""	0	""
"ABT_Dt2"	""	"ABTpp2"	""	""	""	"ABT_Dt2"	"MNXR95189"	""	""	""	0	""
"ABTD1"	""	"ABTD1"	""	""	""	"ABTD1"	""	""	""	""	0	""
"ACGLUtd"	""	"ACGLUtd"	""	""	""	"ACGLUtd"	""	""	""	""	0	""
"ACGLYtc"	""	"ACGLYtc"	""	""	""	"ACGLYtc"	""	""	""	""	0	""
"ACGLYte"	""	"ACGLYte"	""	""	""	"ACGLYte"	""	""	""	""	0	""
"ACLYSt"	""	"ACLYSt"	""	""	""	"ACLYSt"	""	""	""	""	0	""
"ACLYStm"	""	"ACLYStm"	""	""	""	"ACLYStm"	""	""	""	""	0	""
"ACORNt"	""	"ACORNt"	""	""	""	"ACORNt"	""	""	""	""	0	""
"ACTHRtc"	""	"ACTHRtc"	""	""	""	"ACTHRtc"	""	""	""	""	0	""
"ACTHRte"	""	"ACTHRte"	""	""	""	"ACTHRte"	""	""	""	""	0	""
"ADPACtd"	""	"ADPACtd"	""	""	""	"ADPACtd"	""	""	""	""	0	""
"ADPOHt"	""	"ADPOHt"	""	""	""	"ADPOHt"	""	""	""	""	0	""
"ALLTNt"	""	"ALLTNti"	""	""	""	"ALLTNt"	"MNXR95771"	""	""	""	0	""
"AMETt"	""	"AMETt"	""	""	""	"AMETt"	""	""	""	""	0	""
"AND19ONEt"	""	"AND19ONEt"	""	""	""	"AND19ONEt"	""	""	""	""	0	""
"BILIVERDt"	""	"BILIVERDt"	""	""	""	"BILIVERDt"	""	""	""	""	0	""
"C02356t"	""	"C02356t"	""	""	""	"C02356t"	""	""	""	""	0	""
"C02712te"	""	"C02712te"	""	""	""	"C02712te"	""	""	""	""	0	""
"C02712tm"	""	"C02712tm"	""	""	""	"C02712tm"	""	""	""	""	0	""
"C03990ATP"	""	"C03990ATP"	""	""	""	"C03990ATP"	""	""	""	""	0	""
"C03990t"	""	"C03990t"	""	""	""	"C03990t"	""	""	""	""	0	""
"C03990tr"	""	"C03990tr"	""	""	""	"C03990tr"	""	""	""	""	0	""
"C03990tx"	""	"C03990tx"	""	""	""	"C03990tx"	""	""	""	""	0	""
"C04483t1"	""	"C04483t1"	""	""	""	"C04483t1"	""	""	""	""	0	""
"C04483t2"	""	"C04483t2"	""	""	""	"C04483t2"	""	""	""	""	0	""
"C04717ATP"	""	"C04717ATP"	""	""	""	"C04717ATP"	""	""	""	""	0	""
"C04717td"	""	"C04717td"	""	""	""	"C04717td"	""	""	""	""	0	""
"C04805ATP"	""	"C04805ATP"	""	""	""	"C04805ATP"	""	""	""	""	0	""
"C04805td"	""	"C04805td"	""	""	""	"C04805td"	""	""	""	""	0	""
"C05463t1"	""	"C05463t1"	""	""	""	"C05463t1"	""	""	""	""	0	""
"C05463t2"	""	"C05463t2"	""	""	""	"C05463t2"	""	""	""	""	0	""
"C05953t"	""	"C05953t"	""	""	""	"C05953t"	""	""	""	""	0	""
"C05953tm"	""	"C05953tm"	""	""	""	"C05953tm"	""	""	""	""	0	""
"C05953tr"	""	""	""	""	""	"C05953tr"	""	""	""	""	0	""
"C05957t"	""	"C05957t"	""	""	""	"C05957t"	""	""	""	""	0	""
"C05957td"	""	"C05957td"	""	""	""	"C05957td"	""	""	""	""	0	""
"C06314t"	""	"C06314t"	""	""	""	"C06314t"	""	""	""	""	0	""
"C06315t"	""	"C06315t"	""	""	""	"C06315t"	""	""	""	""	0	""
"C06439t"	""	"C06439t"	""	""	""	"C06439t"	""	""	""	""	0	""
"C06439tn"	""	""	""	""	""	"C06439tn"	""	""	""	""	0	""
"C11695td"	""	"C11695td"	""	""	""	"C11695td"	""	""	""	""	0	""
"C14768ATP"	""	"C14768ATP"	""	""	""	"C14768ATP"	""	""	""	""	0	""
"C14768td"	""	"C14768td"	""	""	""	"C14768td"	""	""	""	""	0	""
"C14769td1"	""	"C14769td1"	""	""	""	"C14769td1"	""	""	""	""	0	""
"C14769td2"	""	"C14769td2"	""	""	""	"C14769td2"	""	""	""	""	0	""
"EX_C14769[e]"	""	"EX_C14769_e"	""	""	""	"EX_C14769[e]"	""	""	""	""	0	""
"C14770ATP"	""	"C14770ATP"	""	""	""	"C14770ATP"	""	""	""	""	0	""
"C14771ATP"	""	"C14771ATP"	""	""	""	"C14771ATP"	""	""	""	""	0	""
"C14825ATP"	""	"C14825ATP"	""	""	""	"C14825ATP"	""	""	""	""	0	""
"C14825td"	""	"C14825td"	""	""	""	"C14825td"	""	""	""	""	0	""
"C14826ATP"	""	"C14826ATP"	""	""	""	"C14826ATP"	""	""	""	""	0	""
"C14826td"	""	"C14826td"	""	""	""	"C14826td"	""	""	""	""	0	""
"CE0955te"	""	"CE0955te"	""	""	""	"CE0955te"	""	""	""	""	0	""
"CE0955tr"	""	"CE0955tr"	""	""	""	"CE0955tr"	""	""	""	""	0	""
"CE1243ATP"	""	"CE1243ATP"	""	""	""	"CE1243ATP"	""	""	""	""	0	""
"CE1273t1"	""	"CE1273t1"	""	""	""	"CE1273t1"	""	""	""	""	0	""
"CE1273t2"	""	"CE1273t2"	""	""	""	"CE1273t2"	""	""	""	""	0	""
"CE1297t"	""	"CE1297t"	""	""	""	"CE1297t"	""	""	""	""	0	""
"CE1297td"	""	"CE1297td"	""	""	""	"CE1297td"	""	""	""	""	0	""
"CE1554t"	""	""	""	""	""	"CE1554t"	""	""	""	""	0	""
"CE1556td"	""	"CE1556td"	""	""	""	"CE1556td"	""	""	""	""	0	""
"CE2028t"	""	"CE2028t"	""	""	""	"CE2028t"	""	""	""	""	0	""
"CE2176t"	""	"CE2176t"	""	""	""	"CE2176t"	""	""	""	""	0	""
"CE2445t"	""	"CE2445t"	""	""	""	"CE2445t"	""	""	""	""	0	""
"CE2516t"	""	""	""	""	""	"CE2516t"	""	""	""	""	0	""
"CE2537ATP"	""	"CE2537ATP"	""	""	""	"CE2537ATP"	""	""	""	""	0	""
"CE4843t"	""	"CE4843t"	""	""	""	"CE4843t"	""	""	""	""	0	""
"CE4843td"	""	"CE4843td"	""	""	""	"CE4843td"	""	""	""	""	0	""
"CE5304t"	""	"CE5304t"	""	""	""	"CE5304t"	""	""	""	""	0	""
"CE6031t"	""	"CE6031t"	""	""	""	"CE6031t"	""	""	""	""	0	""
"CE6247t"	""	"CE6247t"	""	""	""	"CE6247t"	""	""	""	""	0	""
"CE7082ATP"	""	"CE7082ATP"	""	""	""	"CE7082ATP"	""	""	""	""	0	""
"CE7083t"	""	"CE7083t"	""	""	""	"CE7083t"	""	""	""	""	0	""
"CE7172ATP"	""	"CE7172ATP"	""	""	""	"CE7172ATP"	""	""	""	""	0	""
"CORTSNt"	""	"CORTSNt"	""	""	""	"CORTSNt"	""	""	""	""	0	""
"CORTSNti"	""	"CORTSNti"	""	""	""	"CORTSNti"	""	""	""	""	0	""
"DODECANACt"	""	"DODECANACt"	""	""	""	"DODECANACt"	""	""	""	""	0	""
"DODECANACtd"	""	"DODECANACtd"	""	""	""	"DODECANACtd"	""	""	""	""	0	""
"ELAIDCRNtd"	""	"ELAIDCRNtd"	""	""	""	"ELAIDCRNtd"	""	""	""	""	0	""
"EX_12HPET[e]"	""	"EX_12HPET_e"	""	""	""	"EX_12HPET[e]"	"MNXR97988"	""	""	""	0	""
"EX_15HPET[e]"	""	"EX_15HPET_e"	""	""	""	"EX_15HPET[e]"	""	""	""	""	0	""
"EX_15kprostgf2[e]"	""	"EX_15kprostgf2_e"	""	""	""	"EX_15kprostgf2[e]"	""	""	""	""	0	""
"EX_21hprgnlone[e]"	""	"EX_21hprgnlone_e"	""	""	""	"EX_21hprgnlone[e]"	""	""	""	""	0	""
"EX_2oxoadp[e]"	""	"EX_2oxoadp_e"	""	""	""	"EX_2oxoadp[e]"	""	""	""	""	0	""
"EX_34hpl[e]"	""	"EX_34hpl_e"	""	""	""	"EX_34hpl[e]"	""	""	""	""	0	""
"EX_3hmp[e]"	""	"EX_3hmp_e"	""	""	""	"EX_3hmp[e]"	""	""	""	""	0	""
"EX_3hpp[e]"	""	"EX_3hpp_e"	""	""	""	"EX_3hpp[e]"	"MNXR98044"	""	""	""	0	""
"EX_3hpppnohgluc[e]"	""	"EX_3hpppnohgluc_e"	""	""	""	"EX_3hpppnohgluc[e]"	""	""	""	""	0	""
"EX_3mhis[e]"	""	"EX_3mhis_e"	""	""	""	"EX_3mhis[e]"	""	""	""	""	0	""
"EX_3uib[e]"	""	"EX_3uib_e"	""	""	""	"EX_3uib[e]"	""	""	""	""	0	""
"EX_4aabutn[e]"	""	"EX_4aabutn_e"	""	""	""	"EX_4aabutn[e]"	""	""	""	""	0	""
"EX_4tmeabutn[e]"	""	"EX_4tmeabutn_e"	""	""	""	"EX_4tmeabutn[e]"	""	""	""	""	0	""
"EX_56dthm[e]"	""	"EX_56dthm_e"	""	""	""	"EX_56dthm[e]"	""	""	""	""	0	""
"EX_56dura[e]"	""	"EX_56dura_e"	""	""	""	"EX_56dura[e]"	""	""	""	""	0	""
"EX_5HPET[e]"	""	"EX_5HPET_e"	""	""	""	"EX_5HPET[e]"	""	""	""	""	0	""
"EX_7dhchsterol[e]"	""	"EX_7dhchsterol_e"	""	""	""	"EX_7dhchsterol[e]"	""	""	""	""	0	""
"EX_acgly[e]"	""	"EX_acgly_e"	""	""	""	"EX_acgly[e]"	""	""	""	""	0	""
"EX_aclys[e]"	""	"EX_aclys_e"	""	""	""	"EX_aclys[e]"	""	""	""	""	0	""
"EX_acorn[e]"	""	"EX_acorn_e"	""	""	""	"EX_acorn[e]"	""	""	""	""	0	""
"EX_acthr_L[e]"	""	"EX_acthr__L_e"	""	""	""	"EX_acthr_L[e]"	""	""	""	""	0	""
"EX_adpac[e]"	""	"EX_adpac_e"	""	""	""	"EX_adpac[e]"	""	""	""	""	0	""
"EX_adpoh[e]"	""	"EX_adpoh_e"	""	""	""	"EX_adpoh[e]"	""	""	""	""	0	""
"EX_amet[e]"	""	"EX_amet_e"	""	""	""	"EX_amet[e]"	"MNXR98263"	""	""	""	0	""
"EX_and19one[e]"	""	"EX_and19one_e"	""	""	""	"EX_and19one[e]"	""	""	""	""	0	""
"EX_aracheth[e]"	""	"EX_aracheth_e"	""	""	""	"EX_aracheth[e]"	""	""	""	""	0	""
"EX_biliverd[e]"	""	"EX_biliverd_e"	""	""	""	"EX_biliverd[e]"	""	""	""	""	0	""
"EX_C02356[e]"	""	"EX_C02356_e"	""	""	""	"EX_C02356[e]"	""	""	""	""	0	""
"EX_C02712[e]"	""	"EX_C02712_e"	""	""	""	"EX_C02712[e]"	""	""	""	""	0	""
"EX_C04717[e]"	""	"EX_C04717_e"	""	""	""	"EX_C04717[e]"	""	""	""	""	0	""
"EX_C04805[e]"	""	"EX_C04805_e"	""	""	""	"EX_C04805[e]"	""	""	""	""	0	""
"EX_C05957[e]"	""	"EX_C05957_e"	""	""	""	"EX_C05957[e]"	""	""	""	""	0	""
"EX_C06314[e]"	""	"EX_C06314_e"	""	""	""	"EX_C06314[e]"	""	""	""	""	0	""
"EX_C06315[e]"	""	"EX_C06315_e"	""	""	""	"EX_C06315[e]"	""	""	""	""	0	""
"EX_C11695[e]"	""	"EX_C11695_e"	""	""	""	"EX_C11695[e]"	""	""	""	""	0	""
"EX_C14768[e]"	""	"EX_C14768_e"	""	""	""	"EX_C14768[e]"	""	""	""	""	0	""
"EX_C14770[e]"	""	"EX_C14770_e"	""	""	""	"EX_C14770[e]"	""	""	""	""	0	""
"EX_C14771[e]"	""	"EX_C14771_e"	""	""	""	"EX_C14771[e]"	""	""	""	""	0	""
"EX_C14825[e]"	""	"EX_C14825_e"	""	""	""	"EX_C14825[e]"	""	""	""	""	0	""
"EX_C14826[e]"	""	"EX_C14826_e"	""	""	""	"EX_C14826[e]"	""	""	""	""	0	""
"EX_CE0955[e]"	""	"EX_CE0955_e"	""	""	""	"EX_CE0955[e]"	""	""	""	""	0	""
"EX_CE1273[e]"	""	"EX_CE1273_e"	""	""	""	"EX_CE1273[e]"	""	""	""	""	0	""
"EX_CE1297[e]"	""	""	""	""	""	"EX_CE1297[e]"	""	""	""	""	0	""
"EX_CE1554[e]"	""	""	""	""	""	"EX_CE1554[e]"	""	""	""	""	0	""
"EX_CE1557[e]"	""	"EX_CE1556_e"	""	""	""	"EX_CE1557[e]"	""	""	""	""	0	""
"EX_CE2028[e]"	""	"EX_CE2028_e"	""	""	""	"EX_CE2028[e]"	""	""	""	""	0	""
"EX_CE2176[e]"	""	"EX_CE2176_e"	""	""	""	"EX_CE2176[e]"	""	""	""	""	0	""
"EX_CE2445[e]"	""	"EX_CE2445_e"	""	""	""	"EX_CE2445[e]"	""	""	""	""	0	""
"EX_CE2537[e]"	""	"EX_CE2537_e"	""	""	""	"EX_CE2537[e]"	""	""	""	""	0	""
"EX_CE4843[e]"	""	"EX_eidi1114ac_e"	""	""	""	"EX_CE4843[e]"	""	""	""	""	0	""
"EX_CE5304[e]"	""	"EX_CE5304_e"	""	""	""	"EX_CE5304[e]"	""	""	""	""	0	""
"EX_CE6031[e]"	""	"EX_CE6031_e"	""	""	""	"EX_CE6031[e]"	""	""	""	""	0	""
"EX_CE6247[e]"	""	"EX_CE6247_e"	""	""	""	"EX_CE6247[e]"	""	""	""	""	0	""
"EX_CE7082[e]"	""	"EX_CE7082_e"	""	""	""	"EX_CE7082[e]"	""	""	""	""	0	""
"EX_CE7083[e]"	""	"EX_CE7083_e"	""	""	""	"EX_CE7083[e]"	""	""	""	""	0	""
"EX_CE7172[e]"	""	"EX_CE7172_e"	""	""	""	"EX_CE7172[e]"	""	""	""	""	0	""
"EX_cortsn[e]"	""	"EX_cortsn_e"	""	""	""	"EX_cortsn[e]"	""	""	""	""	0	""
"EX_didecaeth[e]"	""	"EX_didecaeth_e"	""	""	""	"EX_didecaeth[e]"	""	""	""	""	0	""
"EX_diholineth[e]"	""	"EX_diholineth_e"	""	""	""	"EX_diholineth[e]"	""	""	""	""	0	""
"EX_docohxeth[e]"	""	"EX_docohxeth_e"	""	""	""	"EX_docohxeth[e]"	""	""	""	""	0	""
"EX_docteteth[e]"	""	"EX_docteteth_e"	""	""	""	"EX_docteteth[e]"	""	""	""	""	0	""
"EX_dodecanac[e]"	""	"EX_dodecanac_e"	""	""	""	"EX_dodecanac[e]"	""	""	""	""	0	""
"EX_elaidcrn[e]"	""	"EX_elaidcrn_e"	""	""	""	"EX_elaidcrn[e]"	""	""	""	""	0	""
"EX_forglu[e]"	""	"EX_forglu_e"	""	""	""	"EX_forglu[e]"	""	""	""	""	0	""
"EX_HC00900[e]"	""	"EX_HC00900_e"	""	""	""	"EX_HC00900[e]"	""	""	""	""	0	""
"EX_hepdeceth[e]"	""	"EX_hepdeceth_e"	""	""	""	"EX_hepdeceth[e]"	""	""	""	""	0	""
"EX_hexdeceeth[e]"	""	"EX_hexdeceeth_e"	""	""	""	"EX_hexdeceeth[e]"	""	""	""	""	0	""
"EX_hexdiac[e]"	""	"EX_hexdiac_e"	""	""	""	"EX_hexdiac[e]"	""	""	""	""	0	""
"EX_hgentis[e]"	""	"EX_hgentis_e"	""	""	""	"EX_hgentis[e]"	""	""	""	""	0	""
"EX_hmcarn[e]"	""	"EX_hmcarn_e"	""	""	""	"EX_hmcarn[e]"	""	""	""	""	0	""
"EX_hmcr[e]"	""	"EX_hmcr_e"	""	""	""	"EX_hmcr[e]"	""	""	""	""	0	""
"EX_hxcoa[e]"	""	"EX_hxcoa_e"	""	""	""	"EX_hxcoa[e]"	""	""	""	""	0	""
"EX_leuktrB4wcooh[e]"	""	"EX_leuktrB4wcooh_e"	""	""	""	"EX_leuktrB4wcooh[e]"	""	""	""	""	0	""
"EX_leuktrB4woh[e]"	""	"EX_leuktrB4woh_e"	""	""	""	"EX_leuktrB4woh[e]"	""	""	""	""	0	""
"EX_lineth[e]"	""	"EX_lineth_e"	""	""	""	"EX_lineth[e]"	""	""	""	""	0	""
"EX_lnlccrn[e]"	""	"EX_lnlccrn_e"	""	""	""	"EX_lnlccrn[e]"	""	""	""	""	0	""
"EX_Lpipecol[e]"	""	"EX_Lpipecol_e"	""	""	""	"EX_Lpipecol[e]"	""	""	""	""	0	""
"EX_lthstrl[e]"	""	"EX_lthstrl_e"	""	""	""	"EX_lthstrl[e]"	""	""	""	""	0	""
"EX_magarachi_hs[e]"	""	"EX_magarachi_hs_e"	""	""	""	"EX_magarachi_hs[e]"	""	""	""	""	0	""
"EX_maglinl_hs[e]"	""	"EX_maglinl_hs_e"	""	""	""	"EX_maglinl_hs[e]"	""	""	""	""	0	""
"EX_magole_hs[e]"	""	"EX_magole_hs_e"	""	""	""	"EX_magole_hs[e]"	""	""	""	""	0	""
"EX_magpalm_hs[e]"	""	"EX_magpalm_hs_e"	""	""	""	"EX_magpalm_hs[e]"	""	""	""	""	0	""
"EX_magste_hs[e]"	""	"EX_magste_hs_e"	""	""	""	"EX_magste_hs[e]"	""	""	""	""	0	""
"EX_mev_R[e]"	""	"EX_mev__R_e"	""	""	""	"EX_mev_R[e]"	""	""	""	""	0	""
"EX_mi1p_D[e]"	""	"EX_mi1p__D_e"	""	""	""	"EX_mi1p_D[e]"	""	""	""	""	0	""
"EX_Nacasp[e]"	""	"EX_Nacasp_e"	""	""	""	"EX_Nacasp[e]"	""	""	""	""	0	""
"EX_nwharg[e]"	""	"EX_nwharg_e"	""	""	""	"EX_nwharg[e]"	""	""	""	""	0	""
"EX_oleth[e]"	""	"EX_oleth_e"	""	""	""	"EX_oleth[e]"	""	""	""	""	0	""
"EX_pailar_hs[e]"	""	"EX_pailar_hs_e"	""	""	""	"EX_pailar_hs[e]"	""	""	""	""	0	""
"EX_pailpalm_hs[e]"	""	"EX_pailpalm_hs_e"	""	""	""	"EX_pailpalm_hs[e]"	""	""	""	""	0	""
"EX_pailste_hs[e]"	""	"EX_pailste_hs_e"	""	""	""	"EX_pailste_hs[e]"	""	""	""	""	0	""
"EX_pchol2linl_hs[e]"	""	"EX_pchol2linl_hs_e"	""	""	""	"EX_pchol2linl_hs[e]"	""	""	""	""	0	""
"EX_pchol2ole_hs[e]"	""	"EX_pchol2ole_hs_e"	""	""	""	"EX_pchol2ole_hs[e]"	""	""	""	""	0	""
"EX_pchol2palm_hs[e]"	""	"EX_pchol2palm_hs_e"	""	""	""	"EX_pchol2palm_hs[e]"	""	""	""	""	0	""
"EX_pchol2ste_hs[e]"	""	"EX_pchol2ste_hs_e"	""	""	""	"EX_pchol2ste_hs[e]"	""	""	""	""	0	""
"EX_pcholar_hs[e]"	""	"EX_pcholar_hs_e"	""	""	""	"EX_pcholar_hs[e]"	""	""	""	""	0	""
"EX_pcholdoc_hs[e]"	""	"EX_pcholdoc_hs_e"	""	""	""	"EX_pcholdoc_hs[e]"	""	""	""	""	0	""
"EX_pcholeic_hs[e]"	""	"EX_pcholeic_hs_e"	""	""	""	"EX_pcholeic_hs[e]"	""	""	""	""	0	""
"EX_pcholet_hs[e]"	""	"EX_pcholet_hs_e"	""	""	""	"EX_pcholet_hs[e]"	""	""	""	""	0	""
"EX_pcholhep_hs[e]"	""	"EX_pcholhep_hs_e"	""	""	""	"EX_pcholhep_hs[e]"	""	""	""	""	0	""
"EX_pchollinl_hs[e]"	""	"EX_pchollinl_hs_e"	""	""	""	"EX_pchollinl_hs[e]"	""	""	""	""	0	""
"EX_pcholmyr_hs[e]"	""	"EX_pcholmyr_hs_e"	""	""	""	"EX_pcholmyr_hs[e]"	""	""	""	""	0	""
"EX_pcholn15_hs[e]"	""	"EX_pcholn15_hs_e"	""	""	""	"EX_pcholn15_hs[e]"	""	""	""	""	0	""
"EX_pcholn183_hs[e]"	""	"EX_pcholn183_hs_e"	""	""	""	"EX_pcholn183_hs[e]"	""	""	""	""	0	""
"EX_pcholn1836_hs[e]"	""	"EX_pcholn1836_hs_e"	""	""	""	"EX_pcholn1836_hs[e]"	""	""	""	""	0	""
"EX_pcholn19_hs[e]"	""	"EX_pcholn19_hs_e"	""	""	""	"EX_pcholn19_hs[e]"	""	""	""	""	0	""
"EX_pcholn201_hs[e]"	""	"EX_pcholn201_hs_e"	""	""	""	"EX_pcholn201_hs[e]"	""	""	""	""	0	""
"EX_pcholn203_hs[e]"	""	"EX_pcholn203_hs_e"	""	""	""	"EX_pcholn203_hs[e]"	""	""	""	""	0	""
"EX_pcholn204_hs[e]"	""	"EX_pcholn204_hs_e"	""	""	""	"EX_pcholn204_hs[e]"	""	""	""	""	0	""
"EX_pcholn205_hs[e]"	""	"EX_pcholn205_hs_e"	""	""	""	"EX_pcholn205_hs[e]"	""	""	""	""	0	""
"EX_pcholn224_hs[e]"	""	"EX_pcholn224_hs_e"	""	""	""	"EX_pcholn224_hs[e]"	""	""	""	""	0	""
"EX_pcholn225_hs[e]"	""	"EX_pcholn225_hs_e"	""	""	""	"EX_pcholn225_hs[e]"	""	""	""	""	0	""
"EX_pcholn2254_hs[e]"	""	"EX_pcholn2254_hs_e"	""	""	""	"EX_pcholn2254_hs[e]"	""	""	""	""	0	""
"EX_pcholn226_hs[e]"	""	"EX_pcholn226_hs_e"	""	""	""	"EX_pcholn226_hs[e]"	""	""	""	""	0	""
"EX_pcholn24_hs[e]"	""	"EX_pcholn24_hs_e"	""	""	""	"EX_pcholn24_hs[e]"	""	""	""	""	0	""
"EX_pcholn261_hs[e]"	""	"EX_pcholn261_hs_e"	""	""	""	"EX_pcholn261_hs[e]"	""	""	""	""	0	""
"EX_pcholn28_hs[e]"	""	"EX_pcholn28_hs_e"	""	""	""	"EX_pcholn28_hs[e]"	""	""	""	""	0	""
"EX_pcholn281_hs[e]"	""	"EX_pcholn281_hs_e"	""	""	""	"EX_pcholn281_hs[e]"	""	""	""	""	0	""
"EX_pcholole_hs[e]"	""	"EX_pcholole_hs_e"	""	""	""	"EX_pcholole_hs[e]"	""	""	""	""	0	""
"EX_pcholpalm_hs[e]"	""	"EX_pcholpalm_hs_e"	""	""	""	"EX_pcholpalm_hs[e]"	""	""	""	""	0	""
"EX_pcholpalme_hs[e]"	""	"EX_pcholpalme_hs_e"	""	""	""	"EX_pcholpalme_hs[e]"	""	""	""	""	0	""
